측정일자,측정시간,지역,지역명,도로명,시작점,종점,기온 (℃),습도 (%),재비산먼지 평균농도(㎍/㎥),오염범례
2021-03-17,11:05,경기,의정부시,범골로,경기도 의정부시 의정부동 691 도,경기도 의정부시 호원동 326-24 도,10.0,43.0,302,매우나쁨
2021-03-17,11:11,경기,의정부시,회룡로,경기도 의정부시 호원동 393-3 답,경기도 의정부시 신곡동 산87-6 도,11.0,42.0,120,보통
2021-03-17,11:24,경기,의정부시,추동로,경기도 의정부시 신곡동 690도,경기도 의정부시 금오동 21-3도,11.0,41.0,171,나쁨
2021-03-17,11:33,경기,의정부시,산단로,경기도 의정부시 낙양동 산130-9도,경기도 의정부시 용현동 399-6 도,12.0,41.0,228,매우나쁨
2021-03-17,11:38,경기,의정부시,용현로,경기도 의정부시 용현동 산31-37 임,경기도 의정부시 민락동 산103-4 도,12.0,40.0,177,나쁨
2021-03-17,11:57,경기,의정부시,송현로,경기도 의정부시 민락동 913 도,경기도 의정부시 낙양동 694도,13.0,37.0,257,매우나쁨
2021-03-17,12:00,경기,의정부시,충의로,경기도 의정부시 용현동 564도,경기도 의정부시 용현동 70-8 도,13.0,35.0,176,나쁨
2021-03-17,12:07,경기,의정부시,천보로,경기도 의정부시 민락동 912 도,경기도 의정부시 금오동 382-2도,13.0,35.0,111,보통
2021-03-17,12:22,경기,의정부시,송양로,경기도 의정부시 낙양동 719 도,경기도 의정부시 민락동 908 도,14.0,35.0,69,좋음
2021-03-17,12:28,경기,의정부시,용민로,경기도 의정부시 민락동 908 도,경기도 의정부시 용현동 406-3도,14.0,33.0,147,보통
2021-03-17,12:57,서울,도봉구,도봉로,서울특별시 도봉구 도봉동 368-2 도,서울특별시 도봉구 창동 737-1 천,16.0,29.0,129,보통
2021-03-17,13:24,서울,도봉구,덕릉로,서울특별시 도봉구 창동 737-8천,서울특별시 도봉구 창동 756-164 천,15.0,28.0,68,좋음
2021-03-17,13:31,서울,도봉구,노해로,서울특별시 도봉구 창동 21-1천,서울특별시 도봉구 쌍문동 358-7도,16.0,27.0,74,좋음
2021-03-17,13:46,서울,도봉구,삼양로,쌍문동 424-31천,쌍문동 513-2대,16.0,28.0,38,매우좋음
2021-03-17,13:50,서울,도봉구,해등로,서울특별시 도봉구 쌍문동 509-11도,서울특별시 도봉구 창동 산135-1도,15.0,27.0,162,나쁨
2021-03-17,14:17,서울,도봉구,도당로,서울특별시 도봉구 방학동 726-65 도,서울특별시 도봉구 쌍문동 20-7도,17.0,22.0,223,매우나쁨
2021-03-17,14:26,서울,도봉구,방학로,서울특별시 강북구 우이동 산103-1도,서울특별시 도봉구 방학동 18-5천,17.0,24.0,168,나쁨
2021-03-17,14:43,서울,도봉구,마들로,서울특별시 도봉구 창동 796 천,서울특별시 도봉구 도봉동 11-8 답,18.0,20.0,190,나쁨
2021-03-17,9:28,경기,고양시 일산동구,호수로,경기도 고양시일산동구 백석동 929-1 천,경기도 고양시일산동구 장항동 1519도,7.0,48.0,42,매우좋음
2021-03-17,9:39,경기,고양시 일산서구,호수로,경기도 고양시일산서구 주엽동 167도,경기도 고양시일산서구 대화동 2513도,7.0,47.0,81,좋음
2021-03-17,9:45,경기,고양시 일산서구,고양대로,경기도 고양시일산서구 법곳동 740천,경기도 고양시일산서구 일산동 1653도,8.0,49.0,29,매우좋음
2021-03-17,10:00,경기,고양시 일산동구,고양대로,경기도 고양시일산동구 중산동 1678도,경기도 고양시덕양구 주교동 산170도,8.0,48.0,35,매우좋음
2021-03-17,10:05,경기,고양시 일산동구,무궁화로,경기도 고양시일산동구 식사동 784-4도,경기도 고양시일산동구 장항동 1518도,8.0,46.0,87,좋음
2021-03-17,10:22,경기,고양시 일산서구,고봉로,경기도 고양시일산서구 주엽동 167도,경기도 고양시일산동구 성석동 1305-7도,9.0,46.0,30,매우좋음
2021-03-17,10:37,경기,고양시 일산서구,경의로,경기도 고양시일산서구 덕이동 319-2도,경기도 고양시일산서구 일산동 1412도,10.0,44.0,105,보통
2021-03-17,10:49,경기,고양시 일산동구,경의로,경기도 고양시일산동구 정발산동 1414도,경기도 고양시일산동구 백석동 1508도,10.0,42.0,59,좋음
2021-03-17,11:04,경기,고양시 일산동구,일산로,경기도 고양시일산동구 백석동 1508도,경기도 고양시일산동구 정발산동 1486도,11.0,41.0,66,좋음
2021-03-17,11:18,경기,고양시 일산서구,일산로,경기도 고양시일산서구 일산동 1485도,경기도 고양시일산서구 대화동 2560도,11.0,40.0,116,보통
2021-03-17,11:29,경기,고양시 일산서구,중앙로,경기도 고양시일산서구 가좌동 157-12도,경기도 고양시일산서구 주엽동 166도,11.0,40.0,85,좋음
2021-03-17,11:36,경기,고양시 일산동구,중앙로,경기도 고양시일산동구 정발산동 1603도,경기도 고양시일산동구 백석동 1632-2구,12.0,38.0,125,보통
2021-03-17,11:54,경기,고양시 일산동구,백석로,경기도 고양시일산동구 백석동 1401 도,경기도 고양시일산동구 백석동 1508도,12.0,39.0,208,매우나쁨
2021-03-17,12:07,경기,고양시 일산동구,강촌로,경기도 고양시일산동구 백석동 1508도,경기도 고양시일산동구 마두동 1113도,12.0,37.0,79,좋음
2021-03-17,12:16,경기,고양시 일산동구,백마로,경기도 고양시일산동구 식사동 491-51 도,경기도 고양시일산동구 장항동 537-43도,13.0,37.0,72,좋음
2021-03-17,12:23,경기,고양시 일산동구,정발산로,경기도 고양시일산동구 장항동 1518도,경기도 고양시일산동구 마두동 1099도,13.0,36.0,122,보통
2021-03-17,12:34,경기,고양시 일산서구,강선로,경기도 고양시일산서구 일산동 1408도,경기도 고양시일산서구 주엽동 170도,13.0,35.0,112,보통
2021-03-17,12:43,경기,고양시 일산서구,주엽로,경기도 고양시일산서구 대화동 2607 도,경기도 고양시일산서구 주엽동 144도,13.0,35.0,102,보통
2021-03-17,12:53,경기,고양시 일산서구,킨텍스로,경기도 고양시일산서구 대화동 2341도,경기도 고양시일산서구 대화동 1942-111도,13.0,33.0,87,좋음
2021-03-17,13:56,경기,고양시 일산서구,주화로,경기도 고양시일산서구 대화동 2428도,경기도 고양시일산서구 주엽동 167도,15.0,29.0,207,매우나쁨
2021-03-17,14:11,경기,고양시 일산서구,강성로,경기도 고양시일산서구 주엽동 165도,경기도 고양시일산서구 대화동 2428도,15.0,29.0,159,나쁨
2021-03-17,14:22,경기,고양시 일산서구,대산로,경기도 고양시일산서구 덕이동 936-6도,경기도 고양시일산서구 일산동 1552도,16.0,29.0,194,나쁨
2021-03-17,10:47,경기,광명시,금오로,경기도 광명시 옥길동 45-2도,경기도 광명시 옥길동 340-1도,11.0,42.0,1063,매우나쁨
2021-03-17,11:08,경기,광명시,성채로,경기도 광명시 소하동 산 181-15천,경기도 광명시 소하동 1401도,11.0,43.0,280,매우나쁨
2021-03-17,11:13,경기,광명시,덕안로,경기도 광명시 소하동 739-1도,경기도 광명시 일직동 312-6도,12.0,43.0,483,매우나쁨
2021-03-17,11:57,서울,구로구,공원로,서울특별시 구로구 신도림동 413-2도,서울특별시 구로구 구로동 50 도,13.0,39.0,95,좋음
2021-03-17,12:25,서울,강서구,양천로,서울특별시 강서구 염창동 259-8제,서울특별시 강서구 방화동 515-4도,14.0,32.0,303,매우나쁨
2021-03-17,12:59,서울,강서구,개화동로,서울특별시 강서구 개화동 659천,서울특별시 강서구 방화동 886-15 도,14.0,31.0,132,보통
2021-03-17,13:04,서울,강서구,공항대로,서울특별시 강서구 방화동 621-4도,서울특별시 양천구 목동 560도,14.0,28.0,294,매우나쁨
2021-03-17,13:51,경기,부천시,오정로,경기도 부천시 원종동 463 천,경기도 부천시 고강동 102-3 답,16.0,26.0,1815,매우나쁨
2021-03-17,14:13,경기,부천시,벌말로,경기도 부천시 대장동 542-2 도,경기도 부천시 삼정동 9-14 도,16.0,27.0,111,보통
2021-03-17,15:23,경기,부천시,소사동로,경기도 부천시 괴안동 209-12 도,경기도 부천시 소사본동 317-89 도,16.0,37.0,537,매우나쁨
2021-03-18,9:57,인천,남동구,백범로,인천광역시 남동구 간석동 215-1도,인천광역시 남동구 장수동 657-2도,12.0,44.0,12,매우좋음
2021-03-18,10:13,인천,남동구,수인로,인천광역시 남동구 장수동 657-2도,인천광역시 남동구 운연동 49-9도,12.0,44.0,1,매우좋음
2021-03-18,10:15,인천,남동구,인주대로,인천광역시 남동구 운연동 107-1도,인천광역시 남동구 구월동 1335-5 도,12.0,44.0,44,매우좋음
2021-03-18,10:51,인천,남동구,구월로,인천광역시 남동구 간석동 925도,인천광역시 남동구 만수동 990도,13.0,43.0,12,매우좋음
2021-03-18,11:04,인천,남동구,담방로,인천광역시 남동구 장수동 681-2도,인천광역시 남동구 만수동 1070도,14.0,44.0,56,좋음
2021-03-18,11:13,인천,남동구,장승남로,인천광역시 남동구 수산동 13-15도,인천광역시 남동구 만수동 1037-1잡,13.0,44.0,63,좋음
2021-03-18,11:15,인천,남동구,매소홀로,인천광역시 남동구 운연동 229-20 답,인천광역시 남동구 구월동 828-2천,13.0,45.0,91,좋음
2021-03-18,11:32,인천,남동구,남동대로,인천광역시 남동구 간석동 215-1도,인천광역시 남동구 고잔동 793 도,14.0,43.0,14,매우좋음
2021-03-18,12:34,인천,남동구,남동서로,인천광역시 남동구 고잔동 788-1도,인천광역시 남동구 남촌동 635도,14.0,44.0,84,좋음
2021-03-18,12:45,인천,남동구,비류대로,인천광역시 남동구 남촌동 632천,인천광역시 남동구 논현동 1-25유,16.0,42.0,46,매우좋음
2021-03-18,12:52,인천,남동구,논고개로,인천광역시 남동구 도림동 26-9 도,인천광역시 남동구 논현동 809 도,16.0,41.0,35,매우좋음
2021-03-18,13:06,인천,남동구,소래역로,인천광역시 남동구 논현동 727-1도,인천광역시 남동구 논현동 685도,16.0,43.0,143,보통
2021-03-18,13:11,인천,남동구,포구로,인천광역시 남동구 논현동 685도,인천광역시 남동구 논현동 111-339 도,16.0,42.0,70,좋음
2021-03-18,13:14,인천,남동구,아암대로,인천광역시 남동구 논현동 111-463 도,인천광역시 남동구 고잔동 793 도,16.0,43.0,15,매우좋음
2021-03-18,13:24,인천,남동구,논현고잔로,인천광역시 남동구 고잔동 512-27 도,인천광역시 남동구 논현동 685도,16.0,42.0,47,매우좋음
2021-03-18,13:54,인천,남동구,청능대로,인천광역시 남동구 논현동 26-1 도,인천광역시 남동구 고잔동 743제,16.0,41.0,11,매우좋음
2021-03-18,14:15,인천,남동구,은봉로,인천광역시 남동구 논현동 471-4도,인천광역시 남동구 논현동 26-1 도,15.0,42.0,84,좋음
2021-03-18,14:34,인천,남동구,논현로,인천광역시 남동구 논현동 693도,인천광역시 남동구 논현동 714도,16.0,41.0,14,매우좋음
2021-03-18,14:47,인천,남동구,은청로,인천광역시 남동구 고잔동 768도,인천광역시 남동구 고잔동 748도,16.0,41.0,54,좋음
2021-03-18,9:15,인천,계양구,경명대로,인천광역시 계양구 계산동 산 52-5 임,인천광역시 계양구 박촌동 299 천,10.0,69.0,65,좋음
2021-03-18,9:25,인천,계양구,서부간선로,인천광역시 계양구 박촌동 5-2도,인천광역시 계양구 작전동 941도,10.0,72.0,29,매우좋음
2021-03-18,9:47,인천,계양구,봉오대로,인천광역시 계양구 효성동 산67-12 임,인천광역시 계양구 서운동 121-17 천,12.0,58.0,14,매우좋음
2021-03-18,10:00,인천,계양구,오조산로,인천광역시 계양구 작전동 941도,인천광역시 계양구 용종동 230도,12.0,58.0,7,매우좋음
2021-03-18,10:07,인천,계양구,용종로,인천광역시 계양구 병방동 438도,인천광역시 계양구 계산동 1108도,12.0,55.0,6,매우좋음
2021-03-18,10:18,인천,계양구,계산새로,인천광역시 계양구 계산동 1107도,인천광역시 계양구 계산동 1035천,13.0,52.0,125,보통
2021-03-18,10:28,인천,계양구,계양대로,인천광역시 계양구 계산동 1014도,인천광역시 계양구 작전동 405-2도,13.0,50.0,28,매우좋음
2021-03-18,10:37,인천,계양구,주부토로,인천광역시 계양구 작전동 405-2도,인천광역시 계양구 계산동 998도,14.0,50.0,71,좋음
2021-03-18,10:57,인천,계양구,동양로,인천광역시 계양구 동양동 90-3 도,인천광역시 계양구 박촌동 18-1도,14.0,51.0,313,매우나쁨
2021-03-18,11:03,인천,계양구,장제로,인천광역시 계양구 오류동 산79임,인천광역시 계양구 작전동 742-2 도,14.0,50.0,58,좋음
2021-03-18,11:23,인천,계양구,새벌로,인천광역시 계양구 효성동 308-1도,인천광역시 계양구 효성동 1-7도,14.0,49.0,88,좋음
2021-03-18,11:29,인천,계양구,안남로,인천광역시 계양구 효성동 산19-1임,인천광역시 계양구 효성동 308-1도,14.0,49.0,124,보통
2021-03-18,11:50,인천,계양구,아나지로,인천광역시 계양구 서운동 155-3도,인천광역시 계양구 효성동 617-4대,15.0,48.0,115,보통
2021-03-18,14:00,경기,여주시,명품로,경기도 여주시 상거동 465 도,경기도 여주시 점봉동 327-2도,19.0,43.0,104,보통
2021-03-18,14:08,경기,여주시,세종로,경기도 여주시 점봉동 230-14도,경기도 여주시 홍문동 86도,18.0,45.0,73,좋음
2021-03-18,14:23,경기,여주시,우암로,경기도 여주시 하동 195-1도,경기도 여주시 월송동 416도,18.0,46.0,398,매우나쁨
2021-03-18,14:32,경기,여주시,여양로,경기도 여주시 홍문동 290-1도,경기도 여주시 대신면 천서리 754도,18.0,44.0,155,나쁨
2021-03-18,14:39,경기,여주시,신륵로,경기도 여주시 천송동 30-22도,경기도 여주시 천송동 561-5도,18.0,45.0,201,매우나쁨
2021-03-18,14:43,경기,여주시,강변북로,경기도 여주시 천송동 566-3도,경기도 여주시 현암동 603답,18.0,45.0,280,매우나쁨
2021-03-18,9:49,경기,고양시 일산동구,성현로,경기도 고양시일산동구 사리현동 643-28천,경기도 고양시일산동구 성석동 1889도,11.0,57.0,92,좋음
2021-03-18,10:08,경기,고양시 일산동구,식사로,경기도 고양시일산동구 식사동 1343-2구,경기도 고양시일산동구 식사동 423 도,12.0,55.0,28,매우좋음
2021-03-18,10:11,경기,고양시 일산동구,위시티4로,경기도 고양시일산동구 식사동 423 도,경기도 고양시일산동구 식사동 716-37 도,13.0,54.0,41,매우좋음
2021-03-18,10:19,경기,고양시 일산동구,위시티로,경기도 고양시일산동구 식사동 290-52 도,경기도 고양시일산동구 식사동 844-4도,12.0,55.0,35,매우좋음
2021-03-18,10:29,경기,고양시 일산동구,숲속마을로,경기도 고양시일산동구 식사동 943-2 도,경기도 고양시일산동구 식사동 943-2 도,13.0,53.0,98,좋음
2021-03-18,10:38,경기,고양시 일산동구,고일로,경기도 고양시일산동구 식사동 1130-1 도,경기도 고양시덕양구 내곡동 116-17 전,13.0,52.0,65,좋음
2021-03-18,10:50,경기,고양시 일산동구,강송로,경기도 고양시일산동구 백석동 1540-1 도,경기도 고양시일산동구 마두동 1062도,13.0,51.0,66,좋음
2021-03-18,11:01,경기,고양시 일산동구,강석로,경기도 고양시일산동구 마두동 1062도,경기도 고양시일산동구 백석동 1543도,13.0,51.0,193,나쁨
2021-03-18,11:09,경기,고양시 일산동구,장백로,경기도 고양시일산동구 백석동 1524도,경기도 고양시일산동구 장항동 1522도,14.0,50.0,218,매우나쁨
2021-03-18,11:30,경기,고양시 일산서구,한류월드로,경기도 고양시일산서구 대화동 2607 도,경기도 고양시일산서구 대화동 2607 도,14.0,49.0,105,보통
2021-03-18,11:36,경기,고양시 일산동구,한류월드로,경기도 고양시일산동구 장항동 1117-1전,경기도 고양시일산동구 장항동 502-150 도,14.0,50.0,51,좋음
2021-03-18,11:48,경기,고양시 일산서구,월드고양로,경기도 고양시일산동구 장항동 1592 전,경기도 고양시일산서구 대화동 2732 도,15.0,46.0,481,매우나쁨
2021-03-18,12:04,경기,고양시 일산서구,가좌로,경기도 고양시일산서구 가좌동 867-7도,경기도 고양시일산서구 가좌동 143-6도,14.0,49.0,203,매우나쁨
2021-03-18,12:17,경기,고양시 일산서구,덕이로,경기도 고양시일산서구 덕이동 1476-2 도,경기도 고양시일산서구 덕이동 219-20구,15.0,46.0,267,매우나쁨
2021-03-18,12:28,경기,고양시 일산서구,탄중로,경기도 고양시일산서구 대화동 2350도,경기도 고양시일산서구 탄현동 1621도,15.0,45.0,66,좋음
2021-03-18,12:37,경기,고양시 일산동구,탄중로,경기도 고양시일산동구 중산동 1609도,경기도 고양시일산동구 중산동 1628도,15.0,45.0,73,좋음
2021-03-18,12:49,경기,고양시 일산동구,중산로,경기도 고양시일산동구 풍동 609-5 도,경기도 고양시일산서구 일산동 1606도,16.0,43.0,72,좋음
2021-03-18,13:39,경기,고양시 일산서구,일현로,경기도 고양시일산서구 탄현동 199-45대,경기도 고양시일산서구 덕이동 304-39잡,16.0,42.0,37,매우좋음
2021-03-18,13:45,경기,고양시 일산서구,탄현로,경기도 고양시일산서구 탄현동 111-42 도,경기도 고양시일산서구 탄현동 1550도,16.0,42.0,126,보통
2021-03-18,13:55,경기,고양시 일산서구,하이파크3로,경기도 고양시일산서구 덕이동 1460-12 도,경기도 고양시일산서구 덕이동 338-3전,17.0,40.0,195,나쁨
2021-03-18,13:59,경기,고양시 일산서구,하이파크로,경기도 고양시일산서구 덕이동 319-2도,경기도 고양시일산서구 덕이동 549-7 도,16.0,42.0,96,좋음
2021-03-18,11:02,경기,양주시,독바위로,경기도 양주시 덕정동 211도,경기도 양주시 옥정동 941-8도,14.0,51.0,1276,매우나쁨
2021-03-18,11:24,경기,양주시,회천남로,경기도 양주시 옥정동 1084-4도,경기도 양주시 옥정동 820-7 답,15.0,50.0,247,매우나쁨
2021-03-18,11:34,경기,양주시,옥정서로,경기도 양주시 옥정동 867-119창,경기도 양주시 옥정동 1049-8도,15.0,47.0,159,나쁨
2021-03-18,12:02,경기,양주시,고릉말로,경기도 양주시 백석읍 방성리 101-1도,경기도 양주시 백석읍 오산리 20-4전,15.0,45.0,4226,매우나쁨
2021-03-18,12:32,경기,양주시,삼육사로,경기도 양주시 남면 구암리 40-5 도,경기도 양주시 은현면 봉암리 196-8 도,15.0,45.0,51,좋음
2021-03-18,12:48,경기,동두천시,상패로,경기도 동두천시 보산동 441-3 도,경기도 동두천시 상패동 114-3 도,16.0,42.0,1522,매우나쁨
2021-03-18,12:55,경기,동두천시,정장로,경기도 동두천시 생연동 820-1 도,경기도 동두천시 생연동 224-5 도,16.0,40.0,975,매우나쁨
2021-03-18,13:04,경기,동두천시,동우로,경기도 동두천시 송내동 341-6 도,경기도 동두천시 송내동 산 32-1 임,16.0,40.0,812,매우나쁨
2021-03-18,13:31,경기,포천시,왕방로,경기도 포천시 어룡동 408-1도,경기도 포천시 신북면 가채리 804-5전,17.0,40.0,286,매우나쁨
2021-03-18,13:56,경기,포천시,용정경제로,경기도 포천시 어룡동 408-1도,경기도 포천시 군내면 구읍리 606-10답,17.0,37.0,564,매우나쁨
2021-03-18,14:18,경기,포천시,송우로,경기도 포천시 동교동 542-2도,경기도 포천시 소흘읍 송우리 119-1 도,17.0,38.0,421,매우나쁨
2021-03-18,15:01,경기,남양주시,양지로,경기도 남양주시 오남읍 오남리 468-6 도,경기도 남양주시 오남읍 양지리 749-5 답,18.0,36.0,99,좋음
2021-03-18,15:17,경기,남양주시,금강로,경기도 남양주시 진건읍 진관리 914-19천,경기도 남양주시 진접읍 팔야리 401-2도,19.0,31.0,123,보통
2021-03-18,16:01,경기,남양주시,홍유릉로,경기도 남양주시 일패동 695-1구,경기도 남양주시 금곡동 428-8구,18.0,38.0,396,매우나쁨
2021-03-18,12:40,경기,용인시 처인구,금령로,경기도 용인시처인구 마평동 759 도,경기도 용인시처인구 김량장동 380도,16.0,40.0,281,매우나쁨
2021-03-18,12:47,경기,용인시 처인구,중부대로,경기도 용인시처인구 양지면 추계리 산 3-2임,경기도 용인시처인구 삼가동 산 30-2도,17.0,39.0,73,좋음
2021-03-18,12:55,경기,용인시 처인구,동백죽전대로,경기도 용인시처인구 삼가동 산40-2도,경기도 용인시처인구 삼가동 산171-1 도,16.0,41.0,51,좋음
2021-03-18,14:35,경기,용인시 기흥구,중부대로,경기도 용인시기흥구 상하동 산 46-107도,경기도 용인시기흥구 영덕동 889도,18.0,34.0,139,보통
2021-03-18,14:47,경기,용인시 기흥구,기흥로,경기도 용인시기흥구 구갈동 373-6전,경기도 용인시기흥구 신갈동 679도,19.0,33.0,59,좋음
2021-03-19,9:45,인천,남동구,경인로,인천광역시 남동구 간석동 776도,인천광역시 남동구 간석동 540도,14.0,44.0,46,매우좋음
2021-03-19,9:56,인천,남동구,석산로,인천광역시 남동구 간석동 396구,인천광역시 남동구 간석동 923-3도,14.0,43.0,63,좋음
2021-03-19,10:14,인천,남동구,인하로,인천광역시 남동구 구월동 1583 도,인천광역시 남동구 구월동 1335-4 도,15.0,42.0,32,매우좋음
2021-03-19,10:19,인천,남동구,예술로,인천광역시 남동구 구월동 1335-4 도,인천광역시 부평구 십정동 526-7도,15.0,42.0,69,좋음
2021-03-19,10:32,인천,남동구,석정로,인천광역시 남동구 간석동 613-6도,인천광역시 남동구 간석동 618-5도,16.0,41.0,158,나쁨
2021-03-19,10:47,인천,남동구,문화로,인천광역시 남동구 간석동 397-1 도,인천광역시 남동구 구월동 1335-4 도,16.0,41.0,50,매우좋음
2021-03-19,11:11,인천,남동구,만수서로,인천광역시 남동구 만수동 990도,인천광역시 남동구 만수동 391도,16.0,40.0,6,매우좋음
2021-03-19,11:15,인천,남동구,수현로,인천광역시 남동구 만수동 822-40 도,인천광역시 남동구 장수동 397-6 도,16.0,41.0,94,좋음
2021-03-19,11:22,인천,남동구,장아산로,인천광역시 남동구 장수동 613-3도,인천광역시 남동구 서창동 631 도,16.0,40.0,45,매우좋음
2021-03-19,11:35,인천,남동구,서창남순환로,인천광역시 남동구 서창동 754도,인천광역시 남동구 서창동 753도,16.0,41.0,57,좋음
2021-03-19,11:46,인천,남동구,서창방산로,인천광역시 남동구 서창동 748 도,인천광역시 남동구 운연동 513-8 천,16.0,41.0,15,매우좋음
2021-03-19,11:53,인천,남동구,서창남로,인천광역시 남동구 서창동 770도,인천광역시 남동구 수산동 393-7도,17.0,40.0,64,좋음
2021-03-19,12:50,인천,남동구,소래로,인천광역시 남동구 만수동 990도,인천광역시 남동구 논현동 111-392 도,18.0,38.0,34,매우좋음
2021-03-19,13:10,인천,남동구,앵고개로,인천광역시 남동구 논현동 26-1 도,인천광역시 남동구 고잔동 744천,18.0,40.0,75,좋음
2021-03-19,13:32,인천,남동구,능허대로,인천광역시 남동구 고잔동 744-1 천,인천광역시 남동구 고잔동 801 도,18.0,41.0,21,매우좋음
2021-03-19,13:39,인천,남동구,호구포로,인천광역시 남동구 고잔동 793 도,인천광역시 남동구 만수동 산2-2 임,18.0,39.0,41,매우좋음
2021-03-19,13:12,경기,용인시 수지구,신봉1로,경기도 용인시수지구 신봉동 765-23도,경기도 용인시수지구 풍덕천동 1011도,17.0,40.0,87,좋음
2021-03-19,13:21,경기,용인시 수지구,신봉2로,경기도 용인시수지구 신봉동 32-1도,경기도 용인시수지구 신봉동,17.0,40.0,89,좋음
2021-03-19,13:29,경기,용인시 수지구,도마치로,경기도 용인시수지구 신봉동,경기도 용인시수지구 성복동 산54-2임,17.0,41.0,72,좋음
2021-03-19,9:43,서울,강서구,개화동로,서울특별시 강서구 개화동 659천,서울특별시 강서구 방화동 886-15 도,16.0,54.0,61,좋음
2021-03-19,9:51,서울,강서구,공항대로,서울특별시 강서구 방화동 621-4도,서울특별시 양천구 목동 560도,15.0,52.0,54,좋음
2021-03-19,10:15,서울,강서구,양천로,서울특별시 강서구 염창동 259-8제,서울특별시 강서구 방화동 515-4도,16.0,50.0,243,매우나쁨
2021-03-19,10:42,서울,강서구,초원로,서울특별시 강서구 방화동 651-1도,서울특별시 강서구 방화동 217-156 도,16.0,48.0,110,보통
2021-03-19,10:46,서울,강서구,마곡중앙5로,서울특별시 강서구 방화동 217-156 도,서울특별시 강서구 마곡동 278-6답,16.0,48.0,101,보통
2021-03-19,10:53,서울,강서구,방화대로,서울특별시 강서구 외발산동 산71-15 임,서울특별시 강서구 방화동 46-1 제,16.0,47.0,100,좋음
2021-03-19,11:00,서울,강서구,금낭화로,서울특별시 강서구 방화동 813-17도,서울특별시 강서구 방화동 산 63-2 도,16.0,46.0,196,나쁨
2021-03-19,11:12,서울,강서구,하늘길,서울특별시 강서구 방화동 886-15 도,서울특별시 강서구 외발산동 423-1도,17.0,44.0,21,매우좋음
2021-03-19,11:19,서울,강서구,남부순환로,서울특별시 강서구 방화동 886-15 도,서울특별시 강서구 외발산동 산91-8 임,17.0,44.0,38,매우좋음
2021-03-19,11:29,서울,강서구,수명로,서울특별시 강서구 외발산동 213도,서울특별시 강서구 내발산동 751-2 도,17.0,44.0,25,매우좋음
2021-03-19,11:32,서울,강서구,마곡중앙로,서울특별시 강서구 내발산동 751-2 도,서울특별시 강서구 마곡동 228-5제,17.0,45.0,274,매우나쁨
2021-03-19,11:42,서울,강서구,허준로,서울특별시 강서구 가양동 1457-6도,서울특별시 강서구 가양동 1484-6도,17.0,45.0,54,좋음
2021-03-19,11:54,서울,강서구,등촌로,서울특별시 양천구 목동 605-21도,서울특별시 강서구 화곡동 939-4도,17.0,42.0,24,매우좋음
2021-03-19,12:00,서울,강서구,국회대로,서울특별시 양천구 목동 409-384천,서울특별시 양천구 신월동 835도,18.0,41.0,40,매우좋음
2021-03-19,13:20,서울,강서구,가로공원로,서울특별시 강서구 화곡동 662-19도,서울특별시 강서구 화곡동 662-10도,19.0,38.0,61,좋음
2021-03-19,13:24,서울,강서구,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,19.0,38.0,75,좋음
2021-03-19,13:40,서울,강서구,화곡로,서울특별시 마포구 상암동 496-155천,서울특별시 강서구 화곡동 1089-60도,19.0,38.0,24,매우좋음
2021-03-19,9:51,경기,고양시 덕양구,화랑로,경기도 고양시덕양구 화전동 229-33답,경기도 고양시덕양구 동산동 159-3 도,15.0,55.0,168,나쁨
2021-03-19,10:08,경기,고양시 덕양구,동세로,경기도 고양시덕양구 동산동 159-29 도,경기도 고양시덕양구 원흥동 693 도,15.0,58.0,69,좋음
